feature_id	feature_name	microglia_average	microglia_log2_fold_change	microglia_p_value	mg_enriched
ENSMUSG00000058550	Dppa4	0	3.342525033030718	1	FALSE
ENSMUSG00000072419	Dppa2	0.00161536897514039	0.7753518457530895	1	FALSE
ENSMUSG00000110573	Gm5485	0	1.2401633154010394	1	FALSE
ENSMUSG00000022641	Bbx	0.5761482678000747	0.5937341490077988	1	FALSE
ENSMUSG00000050685	Ccdc54	0	3.037670451502297	1	FALSE
ENSMUSG00000092276	1700116B05Rik	0	5.845025373559901	1	FALSE
ENSMUSG00000116706	Gm32431	0	3.260062872838745	1	FALSE
ENSMUSG00000116725	Gm29686	0	0.321463417502887	1	FALSE
ENSMUSG00000022637	Cblb	0.5890712196011978	0.10079053753912436	1	FALSE
ENSMUSG00000116611	4930404A05Rik	0	5.429987874281055	1	FALSE
ENSMUSG00000116689	4930405D01Rik	5.3845632504679e-4	0.01635994525688389	1	FALSE
ENSMUSG00000064310	Zpld1	0.00161536897514039	0.2059862000829522	1	FALSE
ENSMUSG00000098274	Rpl24	1.3418331620166224	0.6931850482135056	1	FALSE
ENSMUSG00000071533	Pcnp	0.5659175976241855	0.3064860297385674	1	FALSE
ENSMUSG00000044763	Trmt10c	0.14322938246244846	0.4725705810197942	1	FALSE
ENSMUSG00000052917	Senp7	0.9719136667094718	0.14279451094707662	1	FALSE
ENSMUSG00000035270	Impg2	0.03284583582785472	0.3864754362070819	1	FALSE
ENSMUSG00000084999	Gm15839	0.00161536897514039	0.1939736823809728	1	FALSE
ENSMUSG00000046748	Tmem45a2	5.3845632504679e-4	0.2303155294446917	1	FALSE
ENSMUSG00000022752	Tomm70a	0.38230399078322713	0.06329677866251116	1	FALSE
ENSMUSG00000022748	Cmss1	4.688877678507524	0.4887763068145399	1	FALSE
ENSMUSG00000116770	Gm49576	0.00107691265009359	0.1231666717839044	1	FALSE
ENSMUSG00000116717	Gm49574	0	1.1445856554188083	1	FALSE
ENSMUSG00000035107	Dcbld2	0.2616897739727442	0.05871884203353339	1	FALSE
ENSMUSG00000075002	Gm813	0	1.8753990226034192	1	FALSE
ENSMUSG00000055789	E330017A01Rik	0	5.429987874281055	1	FALSE
ENSMUSG00000047293	Gpr15	0	5.429987874281055	1	FALSE
ENSMUSG00000022744	Cldnd1	0.2810742016744289	0.2298089552878393	1	FALSE
ENSMUSG00000090951	Olfr181	0	5.1080597793936935	1	FALSE
ENSMUSG00000062105	Olfr183	0	3.260062872838745	1	FALSE
ENSMUSG00000047960	Olfr186	0	5.845025373559901	1	FALSE
ENSMUSG00000043357	Olfr187	0	6.429987874281055	1	FALSE
ENSMUSG00000064006	Olfr190	0	3.970556255643759	1	FALSE
ENSMUSG00000060057	Olfr193	0	5.429987874281055	1	FALSE
ENSMUSG00000062608	Olfr195	0	5.429987874281055	1	FALSE
ENSMUSG00000052537	Olfr198	0	5.845025373559901	1	FALSE
ENSMUSG00000074996	Olfr199	0	6.429987874281055	1	FALSE
ENSMUSG00000048810	Olfr202	0	6.429987874281055	1	FALSE
ENSMUSG00000095928	Olfr204	5.3845632504679e-4	0.5051753706752766	1	FALSE
ENSMUSG00000094422	Olfr205	0	2.1080597793936935	1	FALSE
ENSMUSG00000074991	Gabrr3	0.00107691265009359	0.14458565541881008	1	FALSE
ENSMUSG00000099983	1700022E09Rik	0	4.260062872838745	1	FALSE
ENSMUSG00000116619	Gm49615	0	1.2011691837851757	1	FALSE
ENSMUSG00000116574	Gm18870	0	0.0901378713964327	1	FALSE
ENSMUSG00000116871	Gm33912	0	4.622632952223453	1	FALSE
ENSMUSG00000116752	Gm49622	0	3.182060360837472	1	FALSE
ENSMUSG00000059920	4930453N24Rik	0.2552282980721826	0.2542952003742298	1	FALSE
ENSMUSG00000047141	Zfp654	0.5411486066720328	0.10346010393041027	1	FALSE
ENSMUSG00000116699	Gm49631	0	3.5230972786725374	1	FALSE
ENSMUSG00000004843	Chmp2b	0.15830615956375885	0.3930226850396452	1	FALSE
ENSMUSG00000116575	Gm49648	0	0.9381347779513812	1	FALSE
ENSMUSG00000107073	4930428D20Rik	0	3.260062872838745	1	FALSE
ENSMUSG00000063163	Speer2	0	2.220534508652108	1	FALSE
ENSMUSG00000116792	D16Ertd519e	0	1.2011691837851757	1	FALSE
ENSMUSG00000116750	4931420L22Rik	0	4.260062872838745	1	FALSE
ENSMUSG00000116982	4930567J20Rik	0	5.429987874281055	1	FALSE
ENSMUSG00000032948	Lipi	0	2.3855937549226027	1	FALSE
ENSMUSG00000116695	4930578N18Rik	5.3845632504679e-4	1.2600628728387449	1	FALSE
ENSMUSG00000109338	Gm45030	0.00107691265009359	0.7157423566149355	1	FALSE
ENSMUSG00000116701	Gm30726	0	5.1080597793936935	1	FALSE
ENSMUSG00000109333	Gm30790	0.00107691265009359	0.622632952223455	1	FALSE
ENSMUSG00000022867	Usp25	0.7834539529430922	0.4094657690831305	1	FALSE
ENSMUSG00000091193	Gm17333	0.00107691265009359	1.2270478156107831	1	FALSE
ENSMUSG00000022863	Btg3	0.16045998486394605	0.32548992037024194	1	FALSE
ENSMUSG00000022864	D16Ertd472e	0.06569167165570945	0.01515656757171113	1	FALSE
ENSMUSG00000116628	4930478L05Rik	0.00269228162523399	0.42811058704038807	1	FALSE
ENSMUSG00000116786	4930570E03Rik	0	1.0549484429341316	1	FALSE
ENSMUSG00000101810	1700066C05Rik	0	3.970556255643759	1	FALSE
ENSMUSG00000116865	Gm49560	0	1.5720068791534842	1	FALSE
ENSMUSG00000116937	Gm41480	0	3.970556255643759	1	FALSE
ENSMUSG00000116745	Gm41481	0	2.3007048573360898	1	FALSE
ENSMUSG00000116907	4930553E22Rik	0	3.182060360837472	1	FALSE
ENSMUSG00000116674	4930551I23Rik	0	1.429987874281057	1	FALSE
ENSMUSG00000097418	Mir155hg	0.01023067017588917	0.4939389106044425	1	FALSE
ENSMUSG00000022889	Mrpl39	0.0942298568831898	0.25960754853612134	1	FALSE
ENSMUSG00000022890	Atp5j	1.1813731771526763	0.5694593975976928	1	FALSE
ENSMUSG00000116586	4930556C24Rik	0	2.6226329522234533	1	FALSE
ENSMUSG00000116556	1700007H22Rik	0	1.7861316845063318	1	FALSE
ENSMUSG00000116799	Gm32357	0	2.475791563894182	1	FALSE
ENSMUSG00000116993	Gm32461	0	1.321463417502887	1	FALSE
ENSMUSG00000116979	Gm32865	0	2.342525033030718	1	FALSE
ENSMUSG00000044442	N6amt1	0.1416140134873081	0.2124340098809916	1	FALSE
ENSMUSG00000052299	Ltn1	0.3327660088789216	0.18543767312271545	1	FALSE
ENSMUSG00000025616	Usp16	0.40330378746005224	0.0985095595286225	1	FALSE
ENSMUSG00000025613	Cct8	0.37745788385780593	0.35557953736421277	1	FALSE
ENSMUSG00000093606	B130034C11Rik	0.19815192761722197	0.4112938780741038	1	FALSE
ENSMUSG00000055811	Cldn17	0	6.429987874281055	1	FALSE
ENSMUSG00000050520	Cldn8	0	4.622632952223453	1	FALSE
ENSMUSG00000116616	Gm49688	0	1.0549484429341316	1	FALSE
ENSMUSG00000116983	4930553J12Rik	0	2.475791563894182	1	FALSE
ENSMUSG00000022931	Krtap15	0	2.906425918224043	1	FALSE
ENSMUSG00000058368	Krtap21-1	0	6.429987874281055	1	FALSE
ENSMUSG00000056706	Krtap7-1	0	3.729548156139965	1	FALSE
ENSMUSG00000091212	Krtap11-1	0	5.429987874281055	1	FALSE
ENSMUSG00000022982	Sod1	0.36776567000696353	0.2578235831223279	1	FALSE
ENSMUSG00000022983	Scaf4	0.5594561217236239	0.38614033384215174	1	FALSE
ENSMUSG00000116600	Gm49707	0	1.429987874281057	1	FALSE
ENSMUSG00000116989	Gm49709	0	1.8753990226034192	1	FALSE
ENSMUSG00000116849	Gm49710	0	0.7157423566149337	1	FALSE
ENSMUSG00000116753	Gm36001	5.3845632504679e-4	0.5473448249192145	1	FALSE
ENSMUSG00000116582	Gm36169	0.00269228162523399	0.8830934143934215	1	FALSE
ENSMUSG00000116591	Gm49715	0.00107691265009359	1.5071557348035185	1	FALSE
ENSMUSG00000022972	Cfap298	0.14053710083721446	0.00263504181415141	1	FALSE
ENSMUSG00000116607	4930534H18Rik	0.00107691265009359	0.4527079507811411	1	FALSE
ENSMUSG00000022973	Synj1	1.0510667464913512	0.3208854146742884	1	FALSE
ENSMUSG00000085279	Gm15965	0.11899884783534252	0.12797682456027282	1	FALSE
ENSMUSG00000022974	Paxbp1	1.501216234230475	0.12731413790152302	1	FALSE
ENSMUSG00000085398	4931406G06Rik	0.00915375752579558	0.14048125708607273	1	FALSE
ENSMUSG00000046160	Olig1	0.07753771080673902	0.03950756264899979	1	FALSE
ENSMUSG00000022960	Donson	0.16422917913927362	0.34339196434917785	1	FALSE
ENSMUSG00000022956	Atp5o	0.8582993821245972	0.5938801225115211	1	FALSE
ENSMUSG00000039680	Mrps6	0.22453628754451507	0.06573800184365197	1	FALSE
ENSMUSG00000116608	Gm41495	0	2.906425918224043	1	FALSE
ENSMUSG00000116878	Gm29880	0.00107691265009359	1.2011691837851777	1	FALSE
ENSMUSG00000085637	1700048M11Rik	0.00215382530018719	0.2620680087291216	1	FALSE
ENSMUSG00000051728	Fam243	0	1.8753990226034192	1	FALSE
ENSMUSG00000116693	Gm29805	0	3.429987874281057	1	FALSE
ENSMUSG00000022951	Rcan1	0.25145910379685504	0.17983119582965967	1	FALSE
ENSMUSG00000116964	Gm46555	0.00646147590056158	0.09082307446839176	1	FALSE
ENSMUSG00000051297	2410124H12Rik	0	4.845025373559901	1	FALSE
ENSMUSG00000116709	Gm49722	0	4.845025373559901	1	FALSE
ENSMUSG00000100277	1810053B23Rik	0	2.220534508652108	1	FALSE
ENSMUSG00000116846	1810044K17Rik	0	6.429987874281055	1	FALSE
ENSMUSG00000099968	1700029J03Rik	0.00484610692542118	0.4378992652670623	1	FALSE
ENSMUSG00000116595	Gm30695	5.3845632504679e-4	0.9705562556437588	1	FALSE
ENSMUSG00000051483	Cbr1	0.24284380259610625	0.3434406200041229	1	FALSE
ENSMUSG00000082815	Gm5678	0.00215382530018719	1.083030984902173	1	FALSE
ENSMUSG00000022945	Chaf1b	0.00807684487570198	0.2638247916349439	1	FALSE
ENSMUSG00000116890	Gm49617	0	5.429987874281055	1	FALSE
ENSMUSG00000116681	Gm49618	0	4.260062872838745	1	FALSE
ENSMUSG00000116569	Gm49620	0	1.9705562556437588	1	FALSE
ENSMUSG00000022941	Ripply3	0.00107691265009359	0.5071557348035185	1	FALSE
ENSMUSG00000022940	Pigp	0.32791990195350046	0.5506758051155596	1	FALSE
ENSMUSG00000116589	Gm31323	0.1281526053611381	0.13022423259345262	1	FALSE
ENSMUSG00000022897	Dyrk1a	0.9859135311606884	0.5516156381880419	1	FALSE
ENSMUSG00000062609	Kcnj15	0	1.2011691837851757	1	FALSE
ENSMUSG00000116716	Gm49643	0	6.429987874281055	1	FALSE
ENSMUSG00000040732	Erg	0.02746127257738673	0.25276001835426865	1	FALSE
ENSMUSG00000085329	2810404F17Rik	0	4.1080597793936935	1	FALSE
ENSMUSG00000085903	Gm15340	0	5.429987874281055	1	FALSE
ENSMUSG00000022913	Psmg1	0.06407630268056905	0.2654999094322985	1	FALSE
ENSMUSG00000117270	Gm49953	0.01023067017588917	0.6697669278145488	1	FALSE
ENSMUSG00000040681	Hmgn1	0.32307379502807926	0.07167493910343081	1	FALSE
ENSMUSG00000000159	Igsf5	0.00323073795028079	0.761609365372264	1	FALSE
ENSMUSG00000090223	Pcp4	1.4613704661770115	0.32023945390743536	1	FALSE
ENSMUSG00000022938	Fam3b	5.3845632504679e-4	0.07684104878297404	1	FALSE
ENSMUSG00000005251	Ripk4	5.3845632504679e-4	0.6355720079309517	1	FALSE
ENSMUSG00000097874	C030010L15Rik	0.00215382530018719	0.42548648204611794	1	FALSE
ENSMUSG00000046201	Scaf8	1.1049123789960311	0.34736437689374194	1	FALSE
ENSMUSG00000116858	Gm49797	0.4959182753681017	0.0285345036539959	1	FALSE
ENSMUSG00000036983	Tfb1m	0.04792261292916509	0.1439692507775634	1	FALSE
ENSMUSG00000116852	1700102H20Rik	0.01023067017588917	0.13490774151645546	1	FALSE
ENSMUSG00000116975	4930470H14Rik	0.00861530120074878	0.00866555346688446	1	FALSE
ENSMUSG00000116615	4930548J01Rik	0	4.845025373559901	1	FALSE
ENSMUSG00000116767	4930517M08Rik	0	3.845025373559901	1	FALSE
ENSMUSG00000116551	Gm41517	0	0.2303155294446917	1	FALSE
ENSMUSG00000069729	Arid1b	1.8662896226122043	0.3091231460564806	1	FALSE
ENSMUSG00000101133	Gm29050	0.00484610692542118	0.23720191502993335	1	FALSE
ENSMUSG00000004945	Tmem242	0.11738347886020212	0.14978913558592932	1	FALSE
ENSMUSG00000101959	Ldhal6b	0.00161536897514039	1.0724358696629732	1	FALSE
ENSMUSG00000034265	Zdhhc14	1.354217657492699	0.3253537062940815	1	FALSE
ENSMUSG00000034345	Gtf2h5	0.5411486066720328	0.01720129933698955	1	FALSE
ENSMUSG00000034377	Tulp4	1.2244496831564204	0.15689831290381925	1	FALSE
ENSMUSG00000095677	Dynlt1f	0.08022999243197301	0.46420358961897046	1	FALSE
ENSMUSG00000099735	1700122H20Rik	5.3845632504679e-4	0.9705562556437588	1	FALSE
ENSMUSG00000023806	Rsph3b	0.07969153610692621	0.520678677869896	1	FALSE
ENSMUSG00000052031	Tagap1	0.05599945780486707	0.12803447915496147	1	FALSE
ENSMUSG00000071322	Tcp10a	0	1.7020674197178582	1	FALSE
ENSMUSG00000079722	Ttll2	0	3.182060360837472	1	FALSE
ENSMUSG00000056133	Unc93a2	0	3.845025373559901	1	FALSE
ENSMUSG00000116955	Gm49632	0	4.429987874281057	1	FALSE
ENSMUSG00000090069	E430024P14Rik	0.15722924691366524	0.4515360759373323	1	FALSE
ENSMUSG00000073471	Rsph3a	0.11630656621010851	0.01708150243397899	1	FALSE
ENSMUSG00000023861	Mpc1	1.1280660009730434	0.3806277170585438	1	FALSE
ENSMUSG00000062327	T	0	0.6486281607563971	1	FALSE
ENSMUSG00000099104	Gm17087	0.00161536897514039	0.6751003721175888	1	FALSE
ENSMUSG00000117143	Gm49807	0.00107691265009359	0.23031552944469347	1	FALSE
ENSMUSG00000046173	Pabpc6	0	5.1080597793936935	1	FALSE
ENSMUSG00000117341	Gm34684	5.3845632504679e-4	0.9461720970168006	1	FALSE
ENSMUSG00000117110	Gm49808	5.3845632504679e-4	1.0724358696629732	1	FALSE
ENSMUSG00000117227	Gm34799	0	4.1080597793936935	1	FALSE
ENSMUSG00000023826	Prkn	4.237651278118306	0.366979643358426	1	FALSE
ENSMUSG00000100402	Gm28505	0.00969221385084237	0.35148590060233964	1	FALSE
ENSMUSG00000097350	4732491K20Rik	0.09530676953328338	0.1735008714808588	1	FALSE
ENSMUSG00000059481	Plg	0.00215382530018719	0.1934952558997551	1	FALSE
ENSMUSG00000040966	Slc22a2	0.00269228162523399	0.0391024069954291	1	FALSE
ENSMUSG00000023829	Slc22a1	0.00807684487570198	0.2340005762525488	1	FALSE
ENSMUSG00000117061	Gm49958	0.00161536897514039	0.08125972004997983	1	FALSE
ENSMUSG00000059408	Mrgprh	0	3.182060360837472	1	FALSE
ENSMUSG00000057388	Mrpl18	0.2659974245731186	0.3919002657764082	1	FALSE
ENSMUSG00000068039	Tcp1	0.4959182753681017	0.3772017775407188	1	FALSE
ENSMUSG00000067049	Unc93a	0	2.5230972786725374	1	FALSE
ENSMUSG00000117282	Gm49898	0	2.906425918224043	1	FALSE
ENSMUSG00000073458	Smok2a	0	4.622632952223453	1	FALSE
ENSMUSG00000073457	Smok2b	0	2.786131684506332	1	FALSE
ENSMUSG00000117278	Gm36684	0	3.429987874281057	1	FALSE
ENSMUSG00000052469	Tcp10c	0	1.648628160756397	1	FALSE
ENSMUSG00000067941	Gm7168	0	2.475791563894182	1	FALSE
ENSMUSG00000101307	Gm7356	0	4.845025373559901	1	FALSE
ENSMUSG00000101361	Gm7358	0	6.429987874281055	1	FALSE
ENSMUSG00000116801	Gm38551	0	0.16320133358615507	1	FALSE
ENSMUSG00000116780	Gm3417	0.01884597137663795	0.4231163975757708	1	FALSE
ENSMUSG00000116953	9030025P20Rik	0.10069133278375136	0.4577718634673395	1	FALSE
ENSMUSG00000079710	Gm3448	0.49699518801819526	0.7869906872354253	1	FALSE
ENSMUSG00000116895	Gm3435	0.04684570027907149	0.264395636037948	1	FALSE
ENSMUSG00000079707	Tcte3	0.00107691265009359	1.4299878742810588	1	FALSE
ENSMUSG00000116655	Gm35455	0.00107691265009359	1.14458565541881	1	FALSE
ENSMUSG00000097624	Gm5091	0	3.182060360837472	1	FALSE
ENSMUSG00000014763	Fam120b	0.8232997209965554	0.5919951784508403	1	FALSE
ENSMUSG00000014769	Psmb1	0.7522234860903778	0.5217649319250544	1	FALSE
ENSMUSG00000014771	Pdcd2	0.085614555682441	0.4895274454174019	1	FALSE
ENSMUSG00000116924	4933401D09Rik	5.3845632504679e-4	1.5473448249192143	1	FALSE
ENSMUSG00000023852	Chd1	0.6466860463812053	0.7571507421522575	1	FALSE
ENSMUSG00000116839	Gm49778	0	3.182060360837472	1	FALSE
ENSMUSG00000116590	AC154200.1	0.05492254515477347	0.41290921139161174	1	FALSE
ENSMUSG00000116564	Riok2	0.31068929955200286	0.4448451870424297	1	FALSE
ENSMUSG00000023845	Lnpep	1.1942961289537997	0.6615232344612714	1	FALSE
ENSMUSG00000092120	Vmn2r90	5.3845632504679e-4	0.9870443784323282	1	FALSE
ENSMUSG00000045551	Fpr1	0.00538456325046798	0.1387125066934063	1	FALSE
ENSMUSG00000052270	Fpr2	0.00107691265009359	0.5351701109731142	1	FALSE
ENSMUSG00000079700	Fpr3	0.01238449547607637	0.4094708569405441	1	FALSE
ENSMUSG00000091206	Vmn2r91	0	0.6355720079309517	1	FALSE
ENSMUSG00000091350	Vmn2r92	0	1.0205969381433544	1	FALSE
ENSMUSG00000090417	Vmn2r94	0	2.182060360837472	1	FALSE
ENSMUSG00000091631	Vmn2r95	0.00107691265009359	0.22053450865210955	1	FALSE
ENSMUSG00000091679	Vmn2r96	5.3845632504679e-4	2.363898683823285	1	FALSE
ENSMUSG00000090304	Vmn2r99	0	1.815278030165848	1	FALSE
ENSMUSG00000116984	4930549P19Rik	0	0.13536712538942908	1	FALSE
ENSMUSG00000091859	Vmn2r100	5.3845632504679e-4	2.321463417502887	1	FALSE
ENSMUSG00000094892	Vmn2r101	0	2.1445856554188083	1	FALSE
ENSMUSG00000095961	Vmn2r102	0	1.126207126103953	1	FALSE
ENSMUSG00000090315	Vmn2r104	0	6.429987874281055	1	FALSE
ENSMUSG00000091670	Vmn2r105	0	3.845025373559901	1	FALSE
ENSMUSG00000091656	Vmn2r106	0	3.6226329522234537	1	FALSE
ENSMUSG00000056910	Vmn2r107	0	0.9381347779513812	1	FALSE
ENSMUSG00000091151	Vmn1r224	5.3845632504679e-4	0.7575625323095618	1	FALSE
ENSMUSG00000091805	Vmn2r108	0.00161536897514039	1.0506095072097938	1	FALSE
ENSMUSG00000043537	Vmn1r225	0	3.970556255643759	1	FALSE
ENSMUSG00000090572	Vmn2r109	0	1.475791563894182	1	FALSE
ENSMUSG00000091259	Vmn2r110	5.3845632504679e-4	2.572006879153484	1	FALSE
ENSMUSG00000042848	Vmn1r226	0	4.1080597793936935	1	FALSE
ENSMUSG00000060245	Vmn1r228	0	3.1080597793936935	1	FALSE
ENSMUSG00000117148	Vmn1r229	0.00107691265009359	1.7111696268251109	1	FALSE
ENSMUSG00000045417	Vmn1r230	0	1.475791563894182	1	FALSE
ENSMUSG00000050933	Vmn1r231	0	3.342525033030718	1	FALSE
ENSMUSG00000116974	Gm49761	0.00807684487570198	0.33723073336120546	1	FALSE
ENSMUSG00000062165	Vmn1r232	0	3.970556255643759	1	FALSE
ENSMUSG00000007564	Ppp2r1a	0.3510735239305128	0.23136797699712175	1	FALSE
ENSMUSG00000045575	Vmn1r233	0	2.3855937549226027	1	FALSE
ENSMUSG00000067942	Zfp160	0.6951471156354172	0.45402015275493346	1	FALSE
ENSMUSG00000057203	Vmn1r234	0	3.729548156139965	1	FALSE
ENSMUSG00000050102	Vmn1r235	0	4.429987874281057	1	FALSE
ENSMUSG00000054142	Vmn1r236	0	1.845025373559901	1	FALSE
ENSMUSG00000058030	Vmn1r237	0	5.1080597793936935	1	FALSE
ENSMUSG00000116771	Gm49691	0.01023067017588917	0.48864676879575875	1	FALSE
ENSMUSG00000097781	9330136K24Rik	0.03715348642822911	0.10625753675970984	1	FALSE
ENSMUSG00000035868	Zfp983	0.16369072281422684	0.23147439827269745	1	FALSE
ENSMUSG00000067929	Gm10226	5.3845632504679e-4	1.648628160756397	1	FALSE
ENSMUSG00000069743	Zfp820	0.00807684487570198	0.16320133358615596	1	FALSE
ENSMUSG00000053347	Zfp943	0.33115063990378124	0.14602762959271587	1	FALSE
ENSMUSG00000059142	Zfp945	0.2046134035177835	0.27629954466781337	1	FALSE
ENSMUSG00000095658	Vmn2r-ps130	0	1.9705562556437588	1	FALSE
ENSMUSG00000091945	Vmn2r114	5.3845632504679e-4	0.8830934143934197	1	FALSE
ENSMUSG00000091407	Vmn2r117	0	1.6226329522234533	1	FALSE
ENSMUSG00000117322	6330415G19Rik	0.03607657377813551	0.2095384130384499	1	FALSE
ENSMUSG00000115842	Gm49092	0	0.321463417502887	1	FALSE
ENSMUSG00000023902	Zscan10	0.00107691265009359	0.9705562556437606	1	FALSE
ENSMUSG00000043782	Bicdl2	0	1.6226329522234533	1	FALSE
ENSMUSG00000023904	Hcfc1r1	0.43076506003743903	0.33342898958294764	1	FALSE
ENSMUSG00000023905	Tnfrsf12a	0.02961509787757393	0.4549588051416631	1	FALSE
ENSMUSG00000023906	Cldn6	0	2.6751003721175888	1	FALSE
ENSMUSG00000066720	Cldn9	0	1.5473448249192143	1	FALSE
ENSMUSG00000039218	Srrm2	5.142796360521975	0.22355225781472263	1	FALSE
ENSMUSG00000055839	Elob	1.1356043895236985	0.6308244351818186	1	FALSE
ENSMUSG00000049620	Prss33	0	4.622632952223453	1	FALSE
ENSMUSG00000024114	Prss41	0.00107691265009359	0.8054970093732656	1	FALSE
ENSMUSG00000048992	Prss32	0	1.3855937549226027	1	FALSE
ENSMUSG00000089697	Gm15947	0	4.260062872838745	1	FALSE
ENSMUSG00000057417	Dcpp3	0	2.3855937549226027	1	FALSE
ENSMUSG00000024128	Sbp	0	5.1080597793936935	1	FALSE
ENSMUSG00000024124	Prss30	0.00107691265009359	0.9274875337518758	1	FALSE
ENSMUSG00000045027	Prss22	0.02315362197701234	0.21854198852137507	1	FALSE
ENSMUSG00000016946	Kctd5	0.1830751505159116	0.22253694096973797	1	FALSE
ENSMUSG00000024122	Pdpk1	0.615455579528491	0.2671564391648802	1	FALSE
ENSMUSG00000117523	Gm50071	0.04523033130393109	0.4470613876399989	1	FALSE
ENSMUSG00000024121	Atp6v0c	4.521417761417969	0.02917044648551359	1	FALSE
ENSMUSG00000024130	Abca3	0.4194574772114562	0.05962460455920282	1	FALSE
ENSMUSG00000024136	Dnase1l2	0.01076912650093597	0.2007112580422783	1	FALSE
ENSMUSG00000024137	E4f1	0.27299735679872694	0.30025864835333316	1	FALSE
ENSMUSG00000043445	Pgp	0.446918749788843	0.08778213571733051	1	FALSE
ENSMUSG00000045744	Bricd5	0.00161536897514039	0.418760618857803	1	FALSE
ENSMUSG00000052752	Traf7	0.12599878006095092	0.33594950652353894	1	FALSE
ENSMUSG00000093565	Rab26os	0.0425380496786971	0.12153507141647156	1	FALSE
ENSMUSG00000041429	Nthl1	0.0430765060037439	0.5139241278278925	1	FALSE
ENSMUSG00000041130	Zfp598	0.1367679065618869	0.19939754869973125	1	FALSE
ENSMUSG00000040688	Tbl3	0.179305956240584	0.23898039057182088	1	FALSE
ENSMUSG00000008482	Rnf151	0.00107691265009359	1.335470275496769	1	FALSE
ENSMUSG00000044533	Rps2	1.1749117012521149	0.6802988369700398	1	FALSE
ENSMUSG00000040048	Ndufb10	0.6967624846105576	0.6367869344558308	1	FALSE
ENSMUSG00000075705	Msrb1	0.10015287645870456	0.5069226096449122	1	FALSE
ENSMUSG00000039628	Hs3st6	5.3845632504679e-4	0.20116918378517568	1	FALSE
ENSMUSG00000117379	Gm50022	0	1.8753990226034192	1	FALSE
ENSMUSG00000024158	Hagh	0.6337630945800822	0.15300248625549662	1	FALSE
ENSMUSG00000046070	Igfals	0.00861530120074878	0.6098089118658692	1	FALSE
ENSMUSG00000038880	Mrps34	0.22830548181984267	0.4201032853492137	1	FALSE
ENSMUSG00000073435	Nme3	0.02046134035177835	0.34797534189647816	1	FALSE
ENSMUSG00000038002	Cramp1l	0.43076506003743903	0.37190491581408947	1	FALSE
ENSMUSG00000024169	Ift140	0.2223824622443279	0.0537313859717603	1	FALSE
ENSMUSG00000024170	Telo2	0.1319217996364657	0.06857896691493082	1	FALSE
ENSMUSG00000044172	Ptx4	0	0.08125972004997983	1	FALSE
ENSMUSG00000036636	Clcn7	0.20192112189254952	0.5148077373989954	1	FALSE
ENSMUSG00000059562	Ccdc154	0	0.6098089118658692	1	FALSE
ENSMUSG00000114245	Gm38655	0	3.729548156139965	1	FALSE
ENSMUSG00000067722	BC003965	0.28484339594975655	0.5039884557248346	1	FALSE
ENSMUSG00000015126	Tsr3	0.15938307221385242	0.02672474321471485	1	FALSE
ENSMUSG00000047507	Baiap3	0.00646147590056158	0.5806429244742901	1	FALSE
ENSMUSG00000056399	Prss34	0	6.429987874281055	1	FALSE
ENSMUSG00000033825	Tpsb2	0	4.429987874281057	1	FALSE
ENSMUSG00000033200	Tpsg1	5.3845632504679e-4	2.2401633154010394	1	FALSE
ENSMUSG00000117420	Gm50025	0	1.7295481561399644	1	FALSE
ENSMUSG00000117577	Gm33801	0	1.7861316845063318	1	FALSE
ENSMUSG00000002279	Lmf1	0.2186132679690003	0.448269836331995	1	FALSE
ENSMUSG00000117791	4930541O19Rik	0	3.5230972786725374	1	FALSE
ENSMUSG00000118136	Gm50312	0	3.970556255643759	1	FALSE
ENSMUSG00000019214	Chtf18	0.00969221385084237	0.3447600374140265	1	FALSE
ENSMUSG00000117741	1700080C20Rik	0	4.845025373559901	1	FALSE
ENSMUSG00000002280	Ciao3	0.2186132679690003	0.47002865013740047	1	FALSE
ENSMUSG00000061046	Haghl	0.42268821516173705	0.02069411440937951	1	FALSE
ENSMUSG00000071202	Ccdc78	0.04738415660411829	0.1313460324453919	1	FALSE
ENSMUSG00000057411	Fam173a	0.7177622812873827	0.28636945027687244	1	FALSE
ENSMUSG00000002274	Metrn	0.05546100147982027	0.4277137814207288	1	FALSE
ENSMUSG00000025737	Wdr24	0.02638435992729313	0.1690213097615736	1	FALSE
ENSMUSG00000025736	Jmjd8	0.07215314755627103	0.31135436325799315	1	FALSE
ENSMUSG00000039615	Stub1	0.6407630268056905	0.34486051564222575	1	FALSE
ENSMUSG00000025732	Mcrip2	0.03446120480299512	0.23258213641663783	1	FALSE
ENSMUSG00000025730	Rab40c	0.46899545911576174	0.03048945272280612	1	FALSE
ENSMUSG00000090113	Nhlrc4	0	1.845025373559901	1	FALSE
ENSMUSG00000025727	A930017K11Rik	0.00107691265009359	0.4076200612526044	1	FALSE
ENSMUSG00000024181	Mrpl28	0.22399783121946829	0.4409490884137126	1	FALSE
ENSMUSG00000024182	Axin1	0.37691942753275914	0.4312103609536877	1	FALSE
ENSMUSG00000024184	Pdia2	0.00215382530018719	0.2924843505311223	1	FALSE
ENSMUSG00000024187	Fam234a	0.1696137423897416	0.4597545379145873	1	FALSE
ENSMUSG00000024188	Luc7l	0.5034566639187569	0.0854738238447631	1	FALSE
ENSMUSG00000117596	Gm50013	0.21053642309329831	0.18727552601294972	1	FALSE
