symbol	MP-1	MP-18	MP-19	MP-2	MP-20	MP-21	MP-22	MP-23	MP-24	MP-3	MP-4	MP-5	MP-6	MP-7	MP-8
Ubiad1	7.710305	7.21938	6.756864	7.439974	7.46903	7.028792	6.873972	6.898691	7.421322	6.880567	6.657841	5.799093	7.40882	7.228801	6.750412
Ubl3	171.176961	191.486912	192.413226	194.814031	183.30025899999998	149.336815	163.34323799999999	183.273937	171.78620999999998	192.646385	174.914767	162.138711	153.310713	157.458393	172.038033
Ubl4a	74.219009	57.424958999999994	66.711573	70.766206	67.990036	70.836852	67.644354	59.850822	54.00634	70.196334	70.62973199999999	68.06591999999999	49.462230999999996	66.58520800000001	72.476073
Ubl4b	0	0	0.193729	0.025728	0	0	0	0	0.131045	0	0	0.043653	0	0.109836	0
Ubl5	577.41445	561.6766299999999	564.609904	524.599625	580.675022	545.9762840000001	554.5480670000001	505.46812	673.78894	488.29321300000004	582.374182	515.295265	518.055952	453.102585	565.918816
Ubl5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubl7	170.245526	142.95759900000002	147.47288	165.52873	168.231597	166.375129	175.215272	178.957994	170.212174	160.873211	170.45701499999998	117.598533	102.748129	126.078002	165.834386
Ublcp1	45.789217	41.423048	38.922121	50.445484	45.471125	41.959894	47.764883	41.885355999999994	52.949337	43.55628	42.940212	29.087242999999997	26.574735	30.250428000000003	41.63101399999999
Ubn1	23.751815999999998	20.58381	27.495762	18.339403	28.749605	30.197692	26.981537	25.011547	13.079092	19.240181	24.010775000000002	17.802018999999998	19.960618	21.97311	24.711940000000002
Ubn2	3.7251980000000002	2.881881	3.171651	3.567	4.203138	3.882876	3.7132	3.710262	2.633942	4.181535	3.864833	2.953888	3.231811	2.913309	3.191639
Ubox5	8.87778	8.852573	7.631512	8.582813999999999	7.1069130000000005	8.799682	8.245479	8.406737	8.929920000000001	8.568745	8.293125	6.210299	6.990937	5.688454	8.343574
Ubp1	28.005267	14.262418	22.261077	25.831184	27.756073	23.180361	20.087861999999998	17.250258000000002	28.091639	28.078063999999998	23.691978000000002	18.298725	18.723471	19.542756	19.802084
Ubqln1	72.37353	68.172918	59.911833	78.20697799999999	75.153691	70.486583	74.006371	71.859053	81.321895	68.093108	69.373417	58.959755	52.988955999999995	57.518591	68.022369
Ubqln2	76.921916	68.08682	70.088234	80.463871	82.274378	80.072216	77.675002	77.290289	86.321675	80.163533	80.307622	62.90962	70.734776	64.369508	68.173114
Ubqln3	0	0	0	0	0	0	0	0	0	0.011385	0	0	0	0	0
Ubqln4	108.13476600000001	90.460169	119.729484	107.311158	110.690901	104.229688	100.394256	96.083611	125.041305	102.410748	99.77142699999999	114.271932	103.49355800000001	131.942354	112.040848
Ubqln5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubqlnl	0	0	0	0	0	0.020639	0	0	0	0	0	0	0	0	0
Ubr1	13.596915999999998	10.910806	12.211419	17.838721	14.332649	17.12254	19.362206	15.338069	6.646913	16.297983	18.191498	10.382534	15.422732	7.647985	10.167071
Ubr2	18.815685	18.700007	16.009915	17.328599999999998	18.461094	20.135503	20.18349	21.027596	13.880422999999999	19.467723	20.290328000000002	15.447901	15.890648	13.417906	16.232285
Ubr3	42.310613	37.629827	30.14223	35.381037	37.710589	35.723892	41.851663	44.583902	26.865296	36.356355	38.017751	28.272355	30.720142	26.749474	31.49709
Ubr4	38.293975	29.73088	38.174617999999995	38.067578	42.104038	35.285891	37.365097	32.869555	49.692765	33.036716999999996	41.952179	30.478915999999998	39.870298	22.387973000000002	35.358392
Ubr5	32.879696	26.115316	30.167704	29.494397	33.419751	27.313017	28.106184	31.11993	37.997022	29.871	30.745834	25.131461	29.357245000000002	23.744034	27.147664
Ubr7	26.097514	27.623129	27.966563	29.019081	26.441962	27.275587	24.747222	28.350625	25.791268	29.349249	26.691341	28.132801	26.947895	30.008263	27.900122
Ubtd1	16.954217	15.454397	18.386743	18.150594	17.003476	14.931974	15.123595	15.282862	21.972087000000002	16.455191	17.216661	13.582915	14.283777	14.290042	15.973111
Ubtd2	25.245219	27.139268	35.118516	35.520555	27.301554	31.515041	26.163455	30.43899	11.183055	30.8819	27.380393	24.655521	21.900248	26.751481	30.177052
Ubtf	94.26124200000001	75.102451	90.831926	114.690452	94.601674	101.784993	86.818192	86.12737800000001	101.79642100000001	97.761415	94.31298	77.70889700000001	78.150559	77.301902	81.892293
Ubtfl1	0.006971	0	0	0	0.007685	0	0.025656	0	0	0	0	0	0.007433	0	0
Ubxn1	216.84310100000002	246.734142	239.694853	250.30217199999998	245.253073	243.311841	237.99499400000002	276.0244	272.129321	245.016086	259.35857	249.805633	241.473083	246.757992	246.340306
Ubxn10	1.166969	1.967855	0.630026	0.881166	0.5681849999999999	0.738657	0.7619750000000001	0.831139	0.548605	1.39343	1.660388	2.31276	1.151638	0.552226	1.176891
Ubxn11	26.541290999999998	29.78869	24.263682000000003	25.899487999999998	28.930179	23.14057	20.937525	20.905074	24.541495	27.147313	28.791995999999997	21.747117	22.575485	24.699754	26.590058
Ubxn2a	41.962967	41.20453	34.570042	38.832744	40.739098999999996	37.581659	38.582910000000005	41.006753	14.490876	39.70242	35.832528	39.941126999999994	28.558028999999998	36.39203	45.861407
Ubxn2b	8.301085	6.501311	8.991134	10.796398	8.979085	9.010433	9.022228	9.874565	6.947958	9.280674	8.635957	8.885009	8.950336	9.125152	9.34323
Ubxn4	23.380576	19.414958	16.864326	30.511799000000003	23.33399	23.954232	22.692194	22.153818	18.476116	24.615837	16.774699	20.435615	22.844044999999998	19.996017	17.117214
Ubxn6	62.279650000000004	62.777256	63.876234999999994	51.663213999999996	58.395383	69.773483	62.040696	74.919531	54.068118999999996	63.057289	71.226212	50.814987	59.901839	48.058082999999996	57.435698
Ubxn7	6.528007	7.721892	5.808505	6.183597	7.226642	6.946839000000001	7.082554	7.192425	4.970543	6.300657	6.5137469999999995	5.772196	5.335992	6.001976	6.283157
Ubxn8	6.859507	6.919182	6.227167	6.585344	5.837732	11.072938	6.389417	8.01285	5.664001	6.497815	7.049165	5.915892	5.540597	5.375159	9.01284
Uchl1	1604.514238	1321.3438919999999	1250.848266	1638.475655	1527.715575	1564.579297	1560.571755	1432.437147	2045.6937030000001	1502.034732	1717.098002	1123.3488109999998	1480.493455	991.196526	1431.443728
Uchl3	34.309124	24.699113	28.801232000000002	38.92118	30.845977	31.071508	30.292738	28.073133000000002	43.563480999999996	33.944715	29.087944999999998	30.975727	33.601421	29.639953	35.763574
Uchl4	0	0	0	0	0	0	0	0	0.028901	0	0	0.026218	0	0	0.028506
Uchl5	66.847468	62.908906	50.796614	73.216224	69.853219	70.155837	77.462109	72.091861	54.368651	63.696732	67.442237	50.048503000000004	60.041154	44.588982	58.904195
Uck1	51.393219	48.979224	59.12706	51.053426	59.811674000000004	51.36898	49.645945	50.288763	69.020932	55.314873	65.775901	53.906235	53.905895	54.471699	50.633871000000006
Uck2	11.935039	10.364533	11.189789	14.53128	12.115376	12.714045	12.411187	11.498873	14.032921	12.245413000000001	14.168886	12.384404	10.069656	11.658753	13.168985
Uckl1	25.21578	12.768556	20.39675	20.878075	23.615489	20.725084	20.348945	14.660549	17.281108	25.047018	19.919877	16.774675	19.785239	19.563702	21.484977
Ucma	1.91544	2.396253	2.558267	3.306425	1.174828	0.774026	2.247686	2.675945	1.062906	2.806928	2.0422219999999998	3.578265	2.7920350000000003	1.2935180000000002	1.914072
Ucn	0.508866	0	0.191227	0.262938	0	0.138254	0	0.447216	0.395593	0.105446	0.630972	0	0.753695	0	0.176962
Ucn2	0	0	0	0.04262	0	0	0	0	0	0	0	0	0	0	0
Ucn3	0	0	0	0	0	0	0	0	0	0	0	0	1.099854	0	0
Ucp1	0.02729	0	0.032858	0	0.029208	0	0.070514	0.02336	0	0.019101	0	0	0	0.068394	0
Ucp2	47.123389	170.31546600000001	38.963126	25.24898	42.69514	45.160894	75.381668	86.885621	35.898356	48.251421	53.903027	68.537463	60.778738000000004	50.122607	46.215701
Ucp3	4.114968	4.121831	4.987601	3.658577	3.803412	2.2513449999999997	3.78529	4.514249	2.428132	3.499517	3.079223	5.706425	4.761747000000001	6.199346	4.789378
Uevld	5.894443000000001	5.56797	5.733916	4.377661	4.4221900000000005	5.2653229999999995	6.169726	5.0870999999999995	3.37279	4.295919	4.387157	3.917834	3.663633	3.5498760000000003	6.2324470000000005
Ufc1	177.40453699999998	185.386448	161.347167	171.212603	169.08844	158.653791	167.591506	158.536608	195.952586	174.07441500000002	174.501651	172.97684800000002	156.049377	158.853824	167.50884
Ufd1	77.911837	85.018815	68.601966	71.811735	73.834441	75.013587	76.374658	74.769898	68.905692	78.560425	71.246521	67.366748	66.944232	60.661654000000006	68.948921
Ufl1	14.196449	11.997859	10.405429	9.901039	13.883703	12.930001	11.630765	12.390568	7.160159	14.159919	10.896884	11.255813999999999	12.941342	11.468449999999999	10.83775
Ufm1	42.774665999999996	39.0278	33.951061	39.897652	45.039623	37.106159	34.481065	36.269489	32.035217	33.482791	34.425044	29.277355	27.589328000000002	31.404312	43.139169
Ufsp1	15.39603	12.081417	11.297311	11.581094	11.150356	10.791035	13.070083	12.085692	17.271001	12.75707	12.948069	9.464322	10.994608	12.236642	13.663424
Ufsp2	37.927419	38.167356	29.077543000000002	39.60664	37.338856	33.096943	41.410957	36.89388	32.348711	35.106987000000004	36.131868	30.326227	27.613516	27.843602	35.97363
Ugcg	34.030829999999995	24.876161	24.610216	34.424128	33.908038999999995	33.514973	31.123646	30.342987	35.843518	27.742982	31.990789	21.98932	20.035738000000002	19.290519	29.210602
Ugdh	12.396288	11.625993	12.799989	12.986637	11.730725	11.706661	13.918964	13.732944	12.874260999999999	13.110307	11.762585	12.661165	12.236333	13.324603	10.830530999999999
Uggt1	10.894828	7.058567	9.592832	11.988449000000001	12.256136	10.531419	9.674122	9.353567	11.376351	10.649306000000001	10.135959999999999	8.295095	8.886031	7.949199	9.888676
Uggt2	11.401107	7.935746	7.704337	6.952952	11.539962000000001	8.206104	7.200103	7.794635	5.903352	9.687761	9.932041	6.860291	6.317348	6.464614	8.148857
Ugp2	42.186387	32.477776999999996	44.78567	47.461991	40.05655	37.429484	30.943314	33.192207	46.908777	47.490938	39.007089	48.208933	43.404185	49.272896	42.39604
Ugt1a1	0	0	0	0	0	0	0	0	0	0	0	0.07387	0	0	0
Ugt1a10	0	0	0	0	0	0	0	0	0	0	0	0	0.041023	0	0
Ugt1a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a6a	2.620516	5.543055	5.283797	1.475367	5.2230810000000005	2.460982	3.737599	4.168702	2.606221	3.60615	2.0419509999999996	3.497276	3.695766	2.611195	2.70046
Ugt1a6b	0	0	0	0.018056	0	0	0	0	0	0	0	0	0	0	0
Ugt1a7c	0.517772	1.194753	0.781104	0.644435	0.904952	0.436831	2.082752	1.138182	0.173654	1.643897	0.489107	1.5654569999999999	1.536438	1.4428109999999998	1.051313
Ugt1a8	0	0	0	0	0	0	0	0	0	0	0	0.052064	0	0	0
Ugt1a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2a1	0	0	0	0	0	0	0	0	0	0	0	0.36702	0	0	0
Ugt2a2	0	0	0	0	0	0	0	0	0.014852	0	0	0	0.028584	0	0
Ugt2a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b34	0	0	0	0	0	0	0.008948	0	0	0	0	0	0	0	0
Ugt2b35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023668
Ugt2b38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b5	0.022809	0	0	0	0	0.018778	0	0	0	0	0	0.022001	0	0	0
Ugt3a1	2.922989	0.482539	1.250119	1.5333	2.417205	1.4114650000000002	1.494422	1.63898	1.856352	2.323559	2.887898	0.721535	1.411715	3.518629	1.394296
Ugt3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt8a	17.731817	10.883398	16.281551	21.730718	16.818241	14.449986000000001	13.382506999999999	12.979866999999999	13.364315999999999	19.512908	16.348485	20.546595999999997	8.121517	13.710791	19.783604999999998
Uhmk1	61.662420999999995	49.893245	52.365729	65.47098600000001	63.448426000000005	60.709179	65.154879	63.639182999999996	55.670025	54.625118	62.499584	60.032906000000004	62.080043	56.82444	61.295679
Uhrf1	0.584421	1.296919	0.897096	1.04939	0.373109	0.559826	0.305066	0.461164	0.379893	1.104716	0.632706	0.8722	0.581519	0.487051	1.056241
Uhrf1bp1	7.7883320000000005	6.490734	6.108784	7.019311	6.585294	6.26703	6.8525089999999995	7.071797	4.46447	6.949075	6.59604	6.189752	4.9122	6.404363	5.917862
Uhrf1bp1l	39.962816	41.085679999999996	36.505013	29.892487	34.832714	43.233411	37.865468	51.55038	34.886966	27.929364	40.121141	28.271776	38.420469	23.924558	35.579176
Uhrf2	20.268437000000002	10.861763	16.580072	21.902932	19.819361	17.349033	15.016241	16.637246	18.581708	18.795578	16.541315	13.258521	16.368326	12.705879000000001	15.288521
Uimc1	15.402867	12.312486	14.589652000000001	15.678668	17.149271	12.940459	13.922753	11.250585	13.15896	16.241678	12.29181	12.802988	11.358039	12.743725	11.656494
Ulbp1	0.039288	0.089268	0.006758	0.015202	0.083217	0.079076	0.054545	0.0252	0.036885	0.037235	0.026436	0.016053	0.472364	0.047143	0.042459
Ulk1	57.859671	52.659207	60.515509	57.335806999999996	60.094932	56.954951	57.138526	57.753456	46.197210000000005	54.225488999999996	61.695512	51.422229	47.89901	55.126215	57.881619
Ulk2	33.101754	27.586900999999997	34.510994000000004	32.212612	32.770735	34.448226	32.261094	34.460295	24.019313	31.831243	36.771749	33.681834	33.413474	37.448032	33.686044
Ulk3	25.345551	13.978457	17.789427	22.725531	23.144854	21.242729999999998	15.599725999999999	15.515867	22.390322	27.715956000000002	27.456491	16.119325	18.891295	17.918411	18.365198
Ulk4	2.635618	3.2601299999999998	2.099786	2.217107	2.998474	2.710973	2.2769389999999996	3.667512	1.676757	2.627055	3.396833	2.589653	2.673526	2.111669	2.753216
Umad1	38.173954	34.523275999999996	34.091827	44.409285	44.455738000000004	39.025182	40.038281	37.953955	42.395075	41.596114	35.885196	29.018987	30.449467	35.153123	37.338597
Umod	0	0	0	0	0	0	0	0	0	0.014733	0	0	0	0	0
Umodl1	0.081029	0.097164	0.126634	0.139152	0.071592	0.081054	0.128502	0.071275	0.065735	0.007719	0.22683099999999998	0.116321	0.210651	0.112174	0.074456
Umpk-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Umps	7.146488	6.253589999999999	6.513741	8.522534	7.504609	7.612323	6.8774169999999994	7.293398	6.893592999999999	7.007523	7.56966	5.633117	6.450944	5.9078539999999995	6.150689
Unc119	41.393099	35.260302	40.317299999999996	34.847577	37.654742	40.385035	32.254706	29.774545	51.601724999999995	33.710696	39.080966	31.401435	38.791961	35.114192	39.367832
Unc119b	19.322702999999997	22.743027	26.308645	21.734467	23.841033	21.555689	21.71152	21.560606	20.800942	22.668523	22.674737	22.981978	24.977771	24.407792999999998	24.456373
Unc13a	120.279869	99.307415	78.777946	95.971785	107.390635	126.626171	111.18445	117.12906100000001	43.415903	109.424536	135.608607	85.695287	102.735079	87.040522	106.744106
Unc13b	17.075508	9.498855	15.21687	14.178448	18.425839	18.605102	13.83007	15.057494	8.628082000000001	16.145175	15.403635	11.60934	15.536537	12.785457	13.27012
Unc13c	5.719996	9.336117999999999	8.134745	4.651529999999999	5.605342	4.4134139999999995	7.6033740000000005	8.059564	2.264652	7.220659	4.621291	9.252665	18.247689	9.575507	6.414145
Unc13d	9.560309	6.102865	8.254619	8.727363	8.144757	8.209733	8.092003	8.416145	9.573825999999999	10.353347000000001	12.357187	12.079915000000002	14.25478	6.978261	9.720709
Unc45a	35.683053	38.990164	32.540012000000004	35.705797000000004	38.096998	36.278276	38.318769	42.696795	23.294214999999998	36.441032	38.18627	28.399001	29.806911	29.157568	31.028779999999998
Unc45b	1.871215	0.488724	1.566084	1.896859	1.853838	2.4022319999999997	1.5075090000000002	1.472553	1.385629	1.723243	2.692506	1.805018	1.58349	2.829035	2.352169
Unc50	53.439881	52.408163	53.625576	63.194472999999995	58.716757	54.300894	49.323319	51.604943	56.3797	61.775541	49.374743	49.869074	47.741639	47.347767000000005	59.71329
Unc5a	52.310361	62.032916	55.886385	57.504032	62.670198	58.52227499999999	61.527132	66.307182	56.732397	55.6053	59.724298000000005	40.085406	54.811834	46.095116000000004	49.690962999999996
Unc5b	18.644349	11.213307	15.142284	18.36293	15.380272	13.856777000000001	13.670809	10.803688	15.62424	17.959605	16.967417	22.012000999999998	9.876007	15.368873	18.641072
Unc5c	4.99073	2.7071300000000003	3.503975	3.610977	4.085793	5.103677	4.2360310000000005	4.929044	2.5557480000000004	3.989852	5.4766960000000005	3.07863	4.894752	3.027421	4.2853579999999996
Unc5cl	0	0.262772	0.219862	0.33342700000000003	0.066671	0.103353	0	0.10664	0.075997	0.164456	0.280706	0.8009850000000001	0.123775	0.068467	0.135499
Unc5d	10.846123	11.535989	8.278071	7.472004	11.393368	14.802089	9.802522	11.149919	4.4197120000000005	11.362454	11.892805	6.375844	13.174582000000001	9.846706000000001	8.341871
Unc79	12.20275	9.516479	10.230317000000001	11.932247	12.074932	12.090931	12.111856999999999	12.08798	6.214163999999999	11.640633999999999	10.839577	8.893086	10.214971	8.395750999999999	8.713258
Unc80	48.426944	51.471883	43.388323	37.388854	46.91963	55.319421	55.875508	57.502542	18.687014	46.397192	50.479628999999996	43.396452	45.942547	47.052259	43.982458
Unc93a	0	0.046054	0	0	0	0.018574	0	0	0	0.043377	0.041865	0	0.051346	0	0
Unc93a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unc93b1	18.889926	12.647282	15.920969	18.252651999999998	17.699938	18.980976	13.485987	13.837942	18.09822	22.495377	17.326294	25.253587	25.258661	28.200996	18.365673
Uncx	0	0	0.07635	0	0	0	0	0	0	0	0	0	0.20550800000000002	0	0
Ung	2.969174	3.68107	2.956784	4.695696	3.206908	3.48389	3.6251179999999996	3.940142	4.549306	3.7170009999999998	3.897956	3.492878	2.136078	2.72916	4.442268
Unk	11.44182	10.558264000000001	9.001093000000001	10.723342	13.003588	12.858432	10.857207	9.454114	8.267965	12.116764	12.549422	8.552284	10.256804	10.2972	9.159858
Unkl	31.616633	35.407763	28.193622	30.8257	36.556919	40.34853	37.347257	35.275173	20.076219	29.954238	39.168240000000004	26.130404	36.073284	25.987777	32.165219
Uox	0.486798	1.146912	0.5504199999999999	0.662667	0.388856	0.617618	0.182056	0.26519000000000004	0.320776	0.8447520000000001	1.110062	0.950252	0.362193	0.058789	0.8379570000000001
Upb1	0.061092	0.505911	0.20110999999999998	0.038220000000000004	0.303176	0.269563	0	0.098489	0.070908	0.344609	0.14173	0.078692	0.8342930000000001	0.434351	0.072022
Upf1	33.505255	26.082594	32.233534	33.476037	34.609667	35.408935	31.962982	31.697048000000002	29.394579	33.004714	31.72383	26.387777	27.427566	27.503384	28.186712
Upf2	19.624602	14.180911	18.029732	20.129517	20.418576	18.411186	16.824606	16.352062	27.581733999999997	18.926864	16.048254	14.394411	13.639596	14.541198000000001	16.542163
Upf3a	40.687746	40.976252	46.080864	49.374617	46.136795	47.321199	42.889902	44.858943000000004	63.711707	53.432003	48.295872	42.583382	44.27068	44.523258	41.080709999999996
Upf3b	14.878023	10.933953	11.328154	12.590644	16.128156	13.018852	12.309262	11.987887	14.790142	14.729073999999999	12.649731	8.159032	9.628469999999998	10.542342	10.862391
Upk1a	0.241976	0.170451	0.122783	0.13676	0.287913	0.192792	0	0.082842	0.124859	0.269204	0.124109	0.054451	0.153517	0.269012	0.111468
Upk1b	0.846741	0.489178	0.949193	0.825853	0.385706	1.366943	1.039043	0.408198	1.103108	1.231076	1.208633	2.083503	2.5836449999999997	1.789439	0.945585
Upk2	0.181158	0.354464	0	0	0	0	0	0	0	0.058383	0.162498	0.324901	0	0	0
Upk3a	0	0	0	0.126551	0.079937	0	0.13237	0.064449	0.18245	0	0	0.21442	0.15188	0	0
Upk3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Upk3bl	0.6974	0	0.325086	0.574605	0.752114	0.384039	0.678779	0.861029	0.617775	0.364543	0.572764	0.427626	0.728482	0.935846	0.150606
Upp1	3.4974730000000003	4.01362	3.485309	3.420383	2.9806359999999996	3.620515	2.393515	2.659082	4.037698	4.171269	4.541997	4.749842	3.171344	5.484425	3.377666
Upp2	40.884773	41.990062	42.697743	34.861244	36.942099999999996	45.400976	33.034019	39.441441	30.534667	39.220947	37.553771	44.287901	49.797914999999996	47.286404	48.158076
Uprt	3.114284	2.948093	2.549504	2.885096	2.868001	4.163537	3.780863	3.878752	0.428725	3.643919	3.840237	2.673325	2.777354	2.6393	3.693974
Uqcc1	112.60007399999999	120.227807	90.330603	75.772343	105.43280200000001	119.650007	120.919569	120.82418	62.895651	95.061426	107.78893000000001	92.88699199999999	92.10265799999999	89.233354	110.773418
Uqcc2	411.44721500000003	398.979343	470.807184	396.92684	409.605139	381.59151	369.283315	378.597059	562.21458	417.659725	390.587959	458.83563499999997	418.96286	437.110304	477.58317
Uqcc3	102.836437	95.683951	85.656203	101.380877	96.368837	99.527651	109.371991	93.411799	104.220884	101.573893	104.991201	88.791405	94.071028	82.347316	94.181842
Uqcr10	834.9228800000001	776.910398	831.3548969999999	791.431442	840.3469319999999	705.065284	771.236243	694.170184	1014.137706	780.55549799999994	831.822621	826.174897	767.264399	711.474352	824.936066
Uqcr11	655.9705620000001	661.000662	734.157487	662.141677	652.044294	639.137263	642.11635	562.93618	822.890752	645.8327929999999	689.2372230000001	773.937461	785.660699	742.535346	703.520306
Uqcrb	288.553744	288.49305499999997	272.11811500000005	268.078479	266.484383	237.707712	253.84157199999999	251.96786200000003	330.603352	257.76653699999997	243.715729	271.90612000000004	255.264398	244.897896	276.679482
Uqcrc1	462.684272	476.15418100000005	425.06005100000004	517.5113640000001	488.263792	471.105348	493.601156	518.605532	444.004644	475.555011	438.55958200000003	385.32365799999997	393.122907	384.859788	452.873328
Uqcrc2	264.622413	267.90440500000005	204.907946	256.105419	245.790744	243.611831	268.17657299999996	263.81059899999997	192.775834	242.322901	244.570222	209.674081	191.17401700000002	193.093615	236.077152
Uqcrfs1	151.092986	151.412337	145.515951	155.859405	148.033384	138.887022	148.594883	146.667853	187.352281	157.109592	137.111378	138.295141	127.958099	138.23589	152.5984
Uqcrh	1177.593897	1200.062722	1204.962157	1334.392294	1174.164815	1091.5334200000002	1291.735764	1259.7076479999998	1383.783749	1134.4855209999998	1270.3489670000001	1359.196626	1321.871312	1190.997757	1279.676711
Uqcrh-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uqcrh-ps2	1.111966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uqcrq	347.208302	311.968661	363.482373	354.918387	345.747438	303.846298	329.132586	327.805657	422.81330399999996	355.56798499999996	371.165061	329.721846	322.236143	355.594908	354.20574799999997
Urad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urah	7.009007	6.279289	2.807852	8.408393	5.732799	4.837202	11.853580000000001	6.140859	7.0752440000000005	5.815583	2.687507	6.096942	1.568978	2.969999	7.123435
Urb1	5.186780000000001	4.496958	3.358201	4.041879	4.622339	4.60118	6.255812	6.4507699999999994	2.725678	4.280017	5.266738	2.802871	4.049286	3.855463	3.364173
Urb2	4.7286909999999995	3.7815139999999996	3.964952	4.371195999999999	4.270959	4.113675000000001	4.748926	4.877436	3.830647	4.542241	4.42931	3.231781	3.464953	3.275202	3.9505280000000003
Urgcp	68.942591	72.280881	60.816308	68.59338	68.219633	72.50419099999999	71.867979	73.204532	64.990915	66.870719	73.87354599999999	55.859842	60.437952	57.490818	62.284733
Uri1	23.582342999999998	25.499033	20.484753	16.736923	20.250940999999997	23.564461	21.539481000000002	25.693625	16.590423	16.296819000000003	19.542857	21.248015	18.211759	21.941991	22.991678999999998
Urm1	65.93532	65.72502	65.114873	70.325276	60.931728	68.396171	69.468984	65.057696000000007	48.484438	61.449201	82.63984500000001	66.95623599999999	62.744488	57.702369999999995	71.16470799999999
Uroc1	0	0	0	0	0	0	0	0	0	0	0	0	0.018685	0	0
Urod	68.53319499999999	66.391439	66.272174	79.78521400000001	75.187146	68.842028	73.503152	72.368246	68.919723	79.39616199999999	68.45972900000001	62.344389	58.292943	60.699987	68.85587899999999
Uros	30.72934	26.143758	21.361983000000002	29.540585999999998	25.393795	26.924613	25.043419999999998	23.801280000000002	28.730192	32.129177	33.395768000000004	27.835943	30.584125	24.823057	25.292133
Usb1	15.368456	12.409493999999999	8.93962	11.104669	9.652332	11.385315	9.757449000000001	9.301041	13.294333	11.276458	10.317902	8.968233	7.214718	6.042467	10.191414
Use1	255.254972	287.864594	298.207485	251.805194	266.19081900000003	270.971434	275.863679	281.394648	245.015313	286.001381	274.922712	314.32763	293.545784	309.023829	267.76368099999996
Usf1	88.463072	76.708335	83.060209	86.435407	83.647324	102.048847	93.656862	91.445535	90.557282	83.28247400000001	92.09589199999999	67.752691	74.224691000000007	76.721108	73.176041
Usf2	125.66036000000001	113.085019	145.202057	122.489285	136.100634	118.447097	113.805807	105.215641	137.565126	131.948715	120.63443	131.607234	124.73615199999999	148.52975600000002	139.831232
Usf2-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Usf3	8.862275	5.96185	6.664561	6.9980970000000005	8.207723	7.7868960000000005	7.792244	7.731781	4.482444	7.6621120000000005	7.4809350000000006	6.762365	7.037788	6.573321	6.5118480000000005
Ush1c	0	0	0.037643	0	0	0	0.05153	0	0	0.130357	0.142142	0	0.6167900000000001	0.289531	0
Ush1g	0.827171	0.876162	0.335363	0.503596	0.33647	0.897622	0.331133	0.52148	0.544184	0.476826	0.449585	0.451446	0.895959	0.341453	0.555233
Ush2a	0.14339000000000002	0	0.010095	0.010708	0.011895	0.013923	0.032068	0.027168	0	0.023868	0.007752	0.007771	0.086381	0.016043	0.01217
Ushbp1	7.962257	3.372257	7.588096999999999	6.141426	7.369391	6.275095	4.22503	3.660506	7.420553	8.678314	6.430192	6.851934	7.863413	8.650123	7.979242999999999
Uso1	33.635559	32.214414999999995	33.873993	32.823710999999996	36.173888999999996	31.376481	33.78229	31.441603999999998	42.40526	29.679978000000002	32.513726	29.855518	28.089861000000003	27.541257	32.699219
Usp1	10.335183	10.477357999999999	10.004203	10.959895	10.239392	10.528953000000001	10.524863	10.951431	8.912529	10.879988	8.638249	10.002367	8.404380999999999	9.812043	10.205935
Usp10	26.781115	20.973169	23.154566	29.577988	29.819831	30.779622	25.765728	23.484219	23.764584	27.419176	31.649116	19.451005000000002	25.706298	22.614587	23.728635
Usp11	72.29086000000001	62.422661	54.516208999999996	67.395525	68.977808	85.010542	81.421185	73.21653099999999	53.724794	69.038057	75.752076	51.224458	69.688434	49.366934	61.91159
Usp12	27.288361	27.143156	28.516572	27.419919999999998	28.813091	28.327611	25.284041	26.1605	26.640229	27.492141	26.392773	23.738787	23.772804	25.250702	27.400679
Usp13	7.895818	5.655907	6.13464	7.695188	8.634804	8.758049000000002	7.680434	9.137424	6.550647	7.401530999999999	8.9026	6.468635	6.158036	6.763791	8.121306
Usp14	85.902686	73.369215	53.549216	84.317562	75.978537	89.392495	90.375214	83.444683	59.092456	72.492454	73.05936799999999	49.645475000000005	48.290574	45.166644	67.910916
